Smiles,CDK1,CDK2,CDK4,CDK5,CDK6,CDK7,CDK8,CDK9,,,,
CN1CCN(c2ccc3nc(-c4cccc(-c5ccsc5)c4)c(-c4ccncc4)n3n2)CC1,,,,0,,,,,,,,
CN1CCN(c2ccc3nc(-c4cccc5ccccc45)c(-c4ccncc4)n3n2)CC1,,,,0,,,,,,,,
CN1CCN(c2ccc3nc(-c4cccc5c4OCCO5)c(-c4ccncc4)n3n2)CC1,,,,0,,,,,,,,
CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccncc4)n3n2)CC1,,,,0,,,,,,,,
CN1CCN(c2ccc3nc(-c4ccc(-c5ccccc5)s4)c(-c4ccncc4)n3n2)CC1,,,,0,,,,,,,,
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,,,,0,,0,0,,,,,
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,,,,0,,,,,,,,
CN1CCN(CCCNc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)n2)CC1,,,,0,,,,,,,,
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,,,,0,,0,0,,,,,
Cn1cncc1C(OCc1c(-c2ccc(OC(F)(F)F)cc2)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1,,,,0,,,,,,,,
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,,,,0,,,,,,,,
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,,,,0,,,,,,,,
Cn1nc(N)c2c(-c3ccccc3)c(C#N)c(N)nc21,,,,0,,,,,,,,
Cn1nc(N)c2cc(C#N)c(N)nc21,,,,0,,,,,,,,
CNC(=O)C(C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1,,,,0,,,,,,,,
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,,,,0,,,,,,,,
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4c(c3)OCO4)csc12,,,,0,,,,,,,,
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,,,,0,,,,,,,,
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,,,,0,,0,0,,,,,
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,,,,0,,,,,,,,
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,,,,0,,,,,,,,
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,,,,0,,,,,,,,
CNC(=O)N1CCN(CCCOc2ccc3c(c2)-c2[nH]nc(-c4ccc(C#N)nc4)c2C3)CC1,,,,0,,,,,,,,
CNC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2Br)C1,,,,0,,,,,,,,
CNc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,,,,0,,,,,,,,
CNc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,,,,0,,,,,,,,
CNc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,,,,0,,,,,,,,
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,,,,0,,,,,,,,
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O,,,,0,,0,0,,,,,
COC(=O)C=Cc1c2n(c3ccccc13)CC(O)CNC2=O,,,,0,,,,,,,,
COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C,,,,0,,,,,,,,
COC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1,,,,0,,,,,,,,
COC(=O)c1ccc2[nH]c(C3C(=O)N(C)c4c(Br)cccc43)c(N=O)c2c1,,,,0,,,,,,,,
COC(=O)c1ccc2[nH]c(C3C(=O)Nc4c(Br)cccc43)c(N=O)c2c1,,,,0,,,,,,,,
COC(=O)c1ccc2[nH]c(C3C(=O)Nc4c3cccc4C(F)(F)F)c(N=O)c2c1,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)NC(=C1C(=O)Nc3c(Br)cccc31)C2=O,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)NC(=C1C(=O)Nc3c1cccc3C(F)(F)F)C2=O,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=NO)C(=C1C(=O)N(C)c3c(Br)cccc31)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=NO)C(=C1C(=O)Nc3c(Br)cccc31)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=NO)C(=C1C(=O)Nc3c1cccc3C(F)(F)F)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=O)C(=C1C(=O)N(C)c3c(Br)cccc31)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=O)C(=C1C(=O)Nc3c(Br)cccc31)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=O)C(=C1C(=O)Nc3c1cccc3C(F)(F)F)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)C(=O)C(=C1C(=O)Nc3ccccc31)N2,,,,0,,,,,,,,
COC(=O)c1ccc2c(c1)NC(=C1C(=O)Nc3c(Br)cccc31)C2=NO,,,,0,,,,,,,,
COC(=O)c1ccc2c(N=O)c(C3C(=O)Nc4c(Br)cccc43)[nH]c2c1,,,,0,,,,,,,,
COC(=O)c1cccnc1NC(=O)Nc1cccc2c1C1CCCCN1C2=O,,,,0,,,,,,,,
COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,,,,0,,0,0,,,,,
COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,,,,0,,,,,,,,
COc1cc(C)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,,,,0,,,,,,,,
COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,,,,0,,,,,,,,
COc1cc(C=C2SC(=O)NC2=O)ccc1O,,,,0,,,,,,,,
COc1cc(C=C2SC(=S)NC2=O)ccc1O,,,,0,,,,,,,,
COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1CC#N,,,,0,,,,,,,,
COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OCC(O)CO,,,,0,,,,,,,,
COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,,,,0,,,,,,,,
COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,,,,0,,,,,,,,
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,,,0,,,0,,,,,
COc1cc(Nc2nccc(Nc3cc(C4CCCCC4)no3)n2)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2oc2cccnc23)cc(OC)c1,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2oc2cccnc23)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2cccnc23)cc(OC)c1,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2cccnc23)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2nccnc23)cc(OC)c1,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2nccnc23)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2ccccc23)cc(OC)c1,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2ccccc23)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2ncccc23)cc(OC)c1,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2ncccc23)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc(OC)c1OC,,,,0,,,,,,,,
COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1,,,,0,,,,,,,,
COc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,,,,0,,,,,,,,
COc1cc(O)c(C2CCCCN2)c2oc(-c3ccccc3)cc(=O)c12,,,,0,,,,,,,,
COc1cc(O)c(C2CCCCN2C)c2oc(-c3ccccc3)cc(=O)c12,,,,0,,,,,,,,
COc1cc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1Cl,,,,0,,,,,,,,
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,,,,0,,0,0,,,,,
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)NC5=CCC(F)C=C5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,,,,0,,1,1,,,,,
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccc(C)c(C)c3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccc(C(C)=O)cc3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccc(C(F)(F)F)cc3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccc(OC(F)(F)F)cc3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,,,,0,,,,,,,,
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,,,,0,,,,,,,,
COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)c(OC)c1,,,,0,,,,,,,,
COc1ccc(C=C2C(=O)ON=C2c2ccc(Br)cc2)cc1OC,,,,0,,,,,,,,
COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,,,,0,,,,,,,,
COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1OC,,,,0,,,,,,,,
COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,,,,0,,,,,,,,
COc1ccc(-c2ccc(NC(=O)Nc3cc(F)cc(F)c3)cc2)c2c(N)noc12,,,,0,,,,,,,,
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,,,,0,,,,,,,,
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,,,,0,,,,,,,,
COc1ccc(CC(=O)Nc2cn(C)cn2)cc1,,,,0,,,,,,,,
COc1ccc(-c2ccc3c(c2)[nH]c2c(=O)oc4ccc(O)cc4c23)cc1,,,,0,,,,,,,,
COc1ccc(-c2cnc3c(c2)oc2c(N)ncnc23)cc1,,,,0,,,,,,,,
COc1ccc(-c2nc(-c3cc4ccccc4[nH]c3=O)cs2)cc1,,,,0,,,,,,,,
COc1ccc(-c2nn(-c3ccccc3)cc2C=CC(=O)C(=O)O)cc1,,,,0,,,,,,,,
COc1ccc(-c2nn(-c3ccccc3)cc2C2OC(=O)C(O)=C2Br)cc1,,,,0,,,,,,,,
COc1ccc(Cn2c3ccc(Br)cc3c3c(C)n[nH]c(=O)c32)cc1,,,,0,,,,,,,,
COc1ccc(Cn2c3ccc(F)cc3c3c(C)n[nH]c(=O)c32)cc1,,,,0,,,,,,,,
COc1ccc(Cn2c3ccc(OC)cc3c3c(C)n[nH]c(=O)c32)cc1,,,,0,,,,,,,,
COc1ccc(CNc2c(Nc3ccncc3)c(=O)c2=O)c(OC)c1,,,,0,,,,,,,,
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,,,,0,,,,,,,,
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2)cc1,,,,0,,,,,,,,
COc1ccc(NC2=NC(=Cc3ccc4c(c3)OCO4)C(=O)N2)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2oc2cccnc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2oc2cccnc23)cc1OC,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2cccnc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2cccnc23)cc1OC,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2nccnc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2nccnc23)cc1OC,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2oc2cc(OC)ccc23)c(F)c1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2oc2cc(OC)ccc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2cc(OC)ccc23)c(F)c1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2cc(OC)ccc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2ccccc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2ccccc23)cc1OC,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2ncccc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2sc2ncccc23)cc1OC,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1OC,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,,,,0,,,,,,,,
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,,,,0,,,,,,,,
COc1ccc(OC)c(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,,,,0,,,,,,,,
COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3cc(O)cc(O)c3)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3ccc(O)cc3)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3ccc4cc(O)ccc4c3)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3cccc(F)c3)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccccn3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3cccnc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3ccccc3)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c(-c3ccccc3O)c(-c3ccncc3)c2n1,,,,0,,,,,,,,
COc1ccc2[nH]c3c(=O)[nH]c(-c4cccnc4)c(C#N)c3c2c1,,,,0,,,,,,,,
COc1ccc2[nH]c3c(=O)[nH]nc(C)c3c2c1,,,,0,,,,,,,,
COc1ccc2[nH]c3c(c4c(c5ccnn53)C(=O)NC4=O)c2c1,,,,0,,,,,,,,
COc1ccc2[nH]c3c(c4c(n5cccc35)C(=O)NC4=O)c2c1,,,,0,,,,,,,,
COc1ccc2[nH]cc(C(C#N)=Cc3cccnc3)c2c1,,,,0,,,,,,,,
COc1cncc(C=C(C#N)c2c[nH]c3ccc(OC)cc23)c1,,,,0,,,,,,,,
COc1ccc2[nH]cc(C(C#N)=Cc3cnccc3C)c2c1,,,,0,,,,,,,,
COc1ccc2[nH]cc(C(C#N)=C(N)c3cccnc3)c2c1,,,,0,,,,,,,,
COc1ccc2c(C(C#N)=Cc3cccnc3)c[nH]c2c1,,,,0,,,,,,,,
COc1ccc2c(C(C#N)=Cc3cccnc3)c[nH]c2n1,,,,0,,,,,,,,
COc1cc(Cc2cccc3c2oc2cc(OC)ccc23)cc(OC)c1,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(N)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3cc(Cl)cc(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3cc(OC)c(OC)c(OC)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(Br)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(Br)cc3F)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(C)cc3)cccc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(C#N)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(N(C)C)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(Cl)c(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(Cl)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(Cl)cc3Cl)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(Cl)cc3F)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(F)c(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(F)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(F)cc3F)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc(OC)c(OC)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc4c(c3)OCCO4)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccc4c(c3)OCO4)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3cccc(C)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3cccc(C(F)(F)F)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3cccc(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccccc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)oc1c(Nc3ccccc3Cl)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(N)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3cc(Cl)cc(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3cc(OC)c(OC)c(OC)c3)ncnc12,,,,0,,,,,,,,
COc1cc(Nc2ncnc3c2sc2cc(OC)ccc23)cc(OC)c1,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(Br)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(Br)cc3F)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(C)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(C#N)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(N(C)C)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(Cl)c(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(Cl)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(Cl)cc3Cl)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(Cl)cc3F)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(F)c(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(F)cc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(F)cc3F)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc(OC)c(OC)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc4c(c3)OCCO4)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccc4c(c3)OCO4)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3cccc(C)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3cccc(C(F)(F)F)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3cccc(Cl)c3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccccc3)ncnc12,,,,0,,,,,,,,
COc1ccc2c(c1)sc1c(Nc3ccccc3Cl)ncnc12,,,,0,,,,,,,,
COc1ccc2c(CC#N)c(-c3ccncc3)[nH]c2n1,,,,0,,,,,,,,
COc1ccc2c(-c3nc4ccc(N5CCN(C)CC5)nn4c3-c3ccncc3)cccc2c1,,,,0,,,,,,,,
COc1ccc2c(n1)[nH]c1c3ccncc3cc(C#N)c21,,,,0,,,,,,,,
COc1ccc2c(NC(=O)Nc3cc(C(F)(F)F)ccn3)ccnc2c1,,,,0,,,,,,,,
COc1ccc2cc(-c3ccncc3)[nH]c2n1,,,,0,,,,,,,,
COc1ccc2c(c1)c1c(C)n[nH]c(=O)c1n2Cc1ccc([N+](=O)[O-])cc1,,,,0,,,,,,,,
COc1ccc2c(c1)c1c(C)n[nH]c(=O)c1n2Cc1ccc(C#N)cc1,,,,0,,,,,,,,
COc1ccc2c(c1)c1c(C)n[nH]c(=O)c1n2Cc1cccc([N+](=O)[O-])c1,,,,0,,,,,,,,
COc1ccc2c(c1)c1c(C)n[nH]c(=O)c1n2Cc1cccc(C#N)c1,,,,0,,,,,,,,
COc1ccc2ncc(-c3ccc(C(F)(F)F)cc3)n2n1,,,,0,,,,0,,,,
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,,,,0,,,,,,,,
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1,,,,0,,,,,,,,
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,,,,0,,,,,,,,
COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)s2)c1,,,,0,,,,,,,,
COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,,,,0,,,,,,,,
COc1cccc(-c2cc3nccnc3[nH]2)c1,,,,0,,,,,,,,
COc1cccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)c1,,,,0,,,,,,,,
COc1cccc(-c2cnc(N)nc2-c2c[nH]c3cc(Br)ccc23)c1,,,,0,,,,,,,,
COc1cccc(-c2cnc(N)nc2-c2c[nH]c3ccccc23)c1,,,,0,,,,,,,,
COc1cccc(-c2cnc(N)nc2-c2cn(C)c3ccccc23)c1,,,,0,,,,,,,,
COc1cccc(-c2nc3ccc(N4CCN(C)CC4)nn3c2-c2ccncc2)c1,,,,0,,,,,,,,
COc1cccc(Cn2c3ccc(Br)cc3c3c(C)n[nH]c(=O)c32)c1,,,,0,,,,,,,,
COc1cccc(Cn2c3ccc(F)cc3c3c(C)n[nH]c(=O)c32)c1,,,,0,,,,,,,,
COc1cccc(Cn2c3ccc(OC)cc3c3c(C)n[nH]c(=O)c32)c1,,,,0,,,,,,,,
COc1cccc(CNC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)c1,,,,0,,,,,,,,
COc1cccc(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,,,,0,,,,,,,,
COc1cccc2[nH]c3c4ccncc4cc(C#N)c3c12,,,,0,,,,,,,,
COc1cccc2[nH]cc(C(C#N)=Cc3cccnc3)c12,,,,0,,,,,,,,
COc1cccc2c(C(C#N)=Cc3cccnc3)c[nH]c12,,,,0,,,,,,,,
COc1cccc2oc(=O)c3[nH]c4ccccc4c3c12,,,,0,,,,,,,,
COc1cncc(C=Cc2ccncc2)c1,,,,0,,,,,,,,
COc1nc(NN)c(C#N)c(-c2ccccc2)c1C#N,,,,0,,,,,,,,
COc1nc(NNC(C)=O)c(C#N)c(-c2ccccc2)c1C#N,,,,0,,,,,,,,
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,,,,0,,,,,,,,
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,,,,0,,,,,,,,
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,,,,0,,,,,,,,
COCC(=O)NCC=Cc1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,,,,0,,0,,,,,,
COCC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(C)nccn23)n1,,,,0,,,,,,,,
COCCn1cc(-c2ccncn2)c(-c2ccc(Cl)cc2)n1,,,,0,,,,,,,,
COCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,,,,0,,,,,,,,
COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,,,,0,,,,,,,,
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,,,,0,,,0,,,,,
CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,,0,,,,,,,,
CSc1ccc2nc3c(c(Cl)c2c1)CCNC3=O,,,,0,,,,,,,,
CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,,,,0,,0,0,,,,,
FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1,,,,0,,,,,,,,
FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,,,,0,,,,,,,,
O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ncccc2N1,,,,0,,,,,,,,
N#Cc1ccc2c(c1)C(=O)C(=C1C(=O)Nc3c1cccc3C(F)(F)F)N2,,,,0,,,,,,,,
O=C1Nc2c(cccc2C(F)(F)F)C1=C1Nc2ccc(-c3nnn[nH]3)cc2C1=O,,,,0,,,,,,,,
N#Cc1ccc2[nH]c(C3C(=O)Nc4c3cccc4C(F)(F)F)c(N=O)c2c1,,,,0,,,,,,,,
O=Nc1c(C2C(=O)Nc3c2cccc3C(F)(F)F)[nH]c2ccc(-c3nnn[nH]3)cc12,,,,0,,,,,,,,
